title;link;published;redirect;redirectLink;articleImage;articleBody;keywords0;keywords1;keywords2;keywords3;keywords4;keywords5;summary
[사설]교권 회복 위한 실질적 조례 제정 시급 - 경남일보;https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmdubmV3cy5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89NTMxNjQ40gEA?oc=5;2023-07-11 07:57:00;True;https://www.gnnews.co.kr/news/articleView.html?idxno=531648;;;;;;;;;
땅에 떨어진 교권…초6 남학생이 담임교사에 '뜨밤 보내세요, 남자 잘 ... - 매일신문;https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vbmV3cy5pbWFlaWwuY29tL3BhZ2Uvdmlldy8yMDIzMDcxMTA3MzU0MDI0MjQ20gEA?oc=5;2023-07-11 07:00:00;True;https://news.imaeil.com/page/view/2023071107354024246;;;;;;;;;
전북교육청, 교원안심서비스 시범학교 운영 '교권보호' - 쿠키뉴스;https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3Lmt1a2luZXdzLmNvbS9uZXdzVmlldy9rdWsyMDIzMDcwMzAxODbSAQA?oc=5;2023-07-03 07:00:00;True;https://www.kukinews.com/newsView/kuk202307030186;;;;;;;;;
교권침해 받아도 교육청은 뒷짐만[민원폭탄에 신음하는 대한민국] - 문화일보;https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3Lm11bmh3YS5jb20vbmV3cy92aWV3Lmh0bWw_bm89MjAyMzA2MjgwMTA3MDYyMTAyMDAwMtIBAA?oc=5;2023-06-28 07:00:00;True;https://www.munhwa.com/news/view.html?no=2023062801070621020002;;;;;;;;;
[자유기고] 아동학대와 교권, 무엇이 아동학대인가 - 법조신문;https://news.google.com/rss/articles/CBMiPWh0dHA6Ly9uZXdzLmtvcmVhbmJhci5vci5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89Mjc2OTDSAQA?oc=5;2023-06-26 07:00:00;True;http://news.koreanbar.or.kr/news/articleView.html?idxno=27690;;;;;;;;;
'학생 인권과 교권 함께'… 경기동부교권보호지원센터 개관 - 경기신문;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmtnbmV3cy5jby5rci9tb2JpbGUvYXJ0aWNsZS5odG1sP25vPTc1MjU3OdIBAA?oc=5;2023-06-20 07:00:00;True;https://www.kgnews.co.kr/mobile/article.html?no=752579;;;;;;;;;
날개 없이 추락하는 교권 - 한국일보;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwNjE1MDU0MTAwMDU1MzjSAQA?oc=5;2023-06-15 07:00:00;True;https://www.hankookilbo.com/News/Read/A2023061505410005538;;;;;;;;;
[World Now] 중국도 교권 추락?‥여교사 머리채 잡고 폭행 - MBC뉴스;https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy93b3JsZC9hcnRpY2xlLzY0OTM0NjNfMzYxMzMuaHRtbNIBQmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy93b3JsZC9hcnRpY2xlLzY0OTM0NjNfMzYxMzQuaHRtbA?oc=5;2023-06-14 07:00:00;True;https://imnews.imbc.com/news/2023/world/article/6493463_36133.html;;;;;;;;;
'교원평가 성희롱' 교권 침해, 수사의뢰 가능…퇴학 경고 문구도 제기 - 뉴스핌;https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3Lm5ld3NwaW0uY29tL25ld3Mvdmlldy8yMDIzMDYxMjAwMDQ4NdIBMWh0dHBzOi8vbS5uZXdzcGltLmNvbS9uZXdzYW1wL3ZpZXcvMjAyMzA2MTIwMDA0ODU?oc=5;2023-06-12 07:00:00;True;https://www.newspim.com/news/view/20230612000485;;;;;;;;;
흔들리는 교권, 전북 교원단체 뿔났다 - 전북일보;https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmpqYW4ua3IvYXJ0aWNsZS8yMDIzMDYwNTU4MDA1M9IBLWh0dHBzOi8vd3d3LmpqYW4ua3IvYXJ0aWNsZUFtcC8yMDIzMDYwNTU4MDA1Mw?oc=5;2023-06-05 07:00:00;True;https://www.jjan.kr/article/20230605580053;;;;;;;;;
"'교권침해-아동학대-학교폭력' 트라이앵글...""학교에 파고든 법화사회가 ... - 교육플러스";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTkzODDSAQA?oc=5;2023-06-04 07:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=9380;;;;;;;;;
[사설] 떠나는 교사들, 교권 확립 위한 대책 절실하다 - 울산매일;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lml1c20uY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTEwMTYxNzPSAT1odHRwczovL3d3dy5pdXNtLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXdBbXAuaHRtbD9pZHhubz0xMDE2MTcz?oc=5;2023-05-30 07:00:00;True;https://www.iusm.co.kr/news/articleView.html?idxno=1016173;;;;;;;;;
[위기의 교권] ②늘어나는 교권침해 사건, 그간 어떤 입법 활동이 진행 ... - 교육플러스;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTkyNzTSAQA?oc=5;2023-05-24 07:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=9274;;;;;;;;;
존폐 논쟁 충남학생인권조례 '교권 추락' 근거 있나? - 디트뉴스24;https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmR0bmV3czI0LmNvbS9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89NzQ2MjUw0gEA?oc=5;2023-05-24 07:00:00;True;https://www.dtnews24.com/news/articleView.html?idxno=746250;;;;;;;;;
무너진 교권 회복, 교사의 역할과 위상 달라져야 - K스피릿;https://news.google.com/rss/articles/CBMiPmh0dHA6Ly93d3cuaWtvcmVhbnNwaXJpdC5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTcyMTM30gFBaHR0cDovL3d3dy5pa29yZWFuc3Bpcml0LmNvbS9uZXdzL2FydGljbGVWaWV3QW1wLmh0bWw_aWR4bm89NzIxMzc?oc=5;2023-05-22 07:00:00;True;http://www.ikoreanspirit.com/news/articleView.html?idxno=72137;;;;;;;;;
[캐나다] 온타리오주 교권침해 증가 < 국제 < 기사본문 - 교육플러스;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTkyMDPSAQA?oc=5;2023-05-18 07:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=9203;;;;;;;;;
[시론] 떨어지는 교권, 이제는 막아야 할 때 < 칼럼 < 지성의 전당 < 기사 ... - 한국대학신문;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy51bm4ubmV0L25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz01NDY3NjbSAQA?oc=5;2023-05-16 07:00:00;True;https://news.unn.net/news/articleView.html?idxno=546766;;;;;;;;;
경기도교육청, 경기교권보호지원센터 6센터 확대 운영 外 - 퍼블릭뉴스;https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LnBzbmV3cy5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89MjAyNDg5OdIBAA?oc=5;2023-05-16 07:00:00;True;https://www.psnews.co.kr/news/articleView.html?idxno=2024899;;;;;;;;;
"조희연 서울시교육감 ""교권 추락 위기 특단 대책 마련해야"" - 머니투데이";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjMwNTEyMTMwMDM5MTYzMTXSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIzMDUxMjEzMDAzOTE2MzE1?oc=5;2023-05-14 07:00:00;True;https://news.mt.co.kr/mtview.php?no=2023051213003916315;;;;;;;;;
"학생들 외침 ""학생인권과 교권은 제로섬 게임 아냐"" - 오마이뉴스";https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3Lm9obXluZXdzLmNvbS9OV1NfV2ViL1ZpZXcvYXRfcGcuYXNweD9DTlROX0NEPUEwMDAyOTI3MTYx0gFCaHR0cHM6Ly9tLm9obXluZXdzLmNvbS9OV1NfV2ViL01vYmlsZS9hbXAuYXNweD9DTlROX0NEPUEwMDAyOTI3MTYx?oc=5;2023-05-13 07:00:00;True;https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002927161;;;;;;;;;
“스승의 은혜는 옛말”… 교권, 어디까지 추락하나 - 조선에듀;https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZWR1LmNob3N1bi5jb20vc2l0ZS9kYXRhL2h0bWxfZGlyLzIwMjMvMDUvMTAvMjAyMzA1MTAwMjE2My5odG1s0gEA?oc=5;2023-05-10 07:00:00;True;https://edu.chosun.com/site/data/html_dir/2023/05/10/2023051002163.html;;;;;;;;;
[에듀 포커스] 교권과 학생인권을 하나로, 첫발 뗀 전북교육인권조례 - 에듀프레스;https://news.google.com/rss/articles/CBMiOGh0dHA6Ly93d3cuZWR1cHJlc3Mua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTEwMzMz0gEA?oc=5;2023-04-29 07:00:00;True;http://www.edupress.kr/news/articleView.html?idxno=10333;;;;;;;;;
[사설] 교권침해 문제, 교육의 기본문제로 접근해야 - 울산매일;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lml1c20uY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTEwMTQwMzjSAT1odHRwczovL3d3dy5pdXNtLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXdBbXAuaHRtbD9pZHhubz0xMDE0MDM4?oc=5;2023-04-27 07:00:00;True;https://www.iusm.co.kr/news/articleView.html?idxno=1014038;;;;;;;;;
“수업방해·교권침해 학생 교실서 퇴실” ..교총, 생활지도권 강화 요구 - 에듀프레스;https://news.google.com/rss/articles/CBMiOGh0dHA6Ly93d3cuZWR1cHJlc3Mua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTEwMzE10gEA?oc=5;2023-04-26 07:00:00;True;http://www.edupress.kr/news/articleView.html?idxno=10315;;;;;;;;;
"[그래?픽!]""저도 선생님 XX까요"" 교권 추락…학생인권 때문이라고? - 노컷뉴스";https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbS5ub2N1dG5ld3MuY28ua3IvbmV3cy81OTMxNjYw0gEA?oc=5;2023-04-24 07:00:00;True;https://m.nocutnews.co.kr/news/5931660;;;;;;;;;
싸움 말렸다고 선생님 '살해 협박'…심각한 교권침해 - 노컷뉴스;https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3Lm5vY3V0bmV3cy5jby5rci9uZXdzLzU5MzE4OTfSASpodHRwczovL20ubm9jdXRuZXdzLmNvLmtyL25ld3MvYW1wLzU5MzE4OTc?oc=5;2023-04-21 07:00:00;True;https://www.nocutnews.co.kr/news/5931897;;;;;;;;;
"""학부모 교권침해 매년 늘어도 대응 속수무책"" | 서울특별시 미디어재단 ... - TBS뉴스";https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vdGJzLnNlb3VsLmtyL25ld3MvbmV3c1ZpZXcuZG8_dHlwXzgwMD03JmlkeF84MDA9MzQ5NDgwMiZzZXFfODAwPTIwNDg3NDYz0gEA?oc=5;2023-04-20 07:00:00;True;https://tbs.seoul.kr/news/newsView.do?typ_800=7&idx_800=3494802&seq_800=20487463;;;;;;;;;
'교권 강화' 제도화 급물살...학생인권조례는 폐지 수순 - YTN;https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3Lnl0bi5jby5rci9fbG4vMDEwM18yMDIzMDQxNzE4MjY0MzU0MTLSAUNodHRwczovL20ueXRuLmNvLmtyL25ld3Nfdmlldy5hbXAucGhwP3BhcmFtPTAxMDNfMjAyMzA0MTcxODI2NDM1NDEy?oc=5;2023-04-17 07:00:00;True;https://www.ytn.co.kr/_ln/0103_202304171826435412;;;;;;;;;
윤석열 정부의 교권 강화: 학생과 교사 사이의 갈등만 키우는 통제 강화 ... - 노동자 연대;https://news.google.com/rss/articles/CBMiIWh0dHBzOi8vd3NwYXBlci5vcmcvYXJ0aWNsZS8yOTI0OdIBAA?oc=5;2023-04-07 07:00:00;True;https://wspaper.org/article/29249;;;;;;;;;
띵동! '교권 강화' 피자가 도착했습니다! - 뉴닉;https://news.google.com/rss/articles/CBMiH2h0dHBzOi8vbmV3bmVlay5jby9wb3N0L1RxRklZUS_SAQA?oc=5;2023-03-29 07:00:00;True;https://newneek.co/post/TqFIYQ/;;;;;;;;;
교권보호와 학생인권, 상충되는 게 아니다 - 한국일보;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwMzIzMTQxNjAwMDUxNzLSAQA?oc=5;2023-03-24 07:00:00;True;https://www.hankookilbo.com/News/Read/A2023032314160005172;;;;;;;;;
책상에 드러눕거나 자리 무단이탈…수업 방해해도 '교권 침해' - 한겨레;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9zb2NpZXR5L3NjaG9vbGluZy8xMDg0NjUzLmh0bWzSAQA?oc=5;2023-03-22 07:00:00;True;https://www.hani.co.kr/arti/society/schooling/1084653.html;;;;;;;;;
"'전북교육인권조례' 엇갈린 시각...전북교육청 ""교권보호"" vs 전교조 ... - 교육플러스";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTg2MzXSAQA?oc=5;2023-03-21 07:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=8635;;;;;;;;;
[서산] 학생 인권과 교권은 대립되는가… 해답은? - 오마이뉴스;https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3Lm9obXluZXdzLmNvbS9OV1NfV2ViL1ZpZXcvYXRfcGcuYXNweD9DTlROX0NEPUEwMDAyOTExMTAx0gFCaHR0cHM6Ly9tLm9obXluZXdzLmNvbS9OV1NfV2ViL01vYmlsZS9hbXAuYXNweD9DTlROX0NEPUEwMDAyOTExMTAx?oc=5;2023-03-18 07:00:00;True;https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002911101;;;;;;;;;
"""교권침해 학생 기록 작성·보존 법률로 의무화""...조경태 '교원지위법 ... - 교육플러스";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTg1NTDSAQA?oc=5;2023-03-14 07:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=8550;;;;;;;;;
학생·학부모는 ‘손찌검’ 교장은 ‘성희롱’…무너지는 교권 [박명원의 사건수첩] - 세계일보;https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vbS5zZWd5ZS5jb20vdmlldy8yMDIzMDMxMDUxNTEyNNIBKmh0dHBzOi8vbS5zZWd5ZS5jb20vYW1wVmlldy8yMDIzMDMxMDUxNTEyNA?oc=5;2023-03-11 08:00:00;True;https://m.segye.com/view/20230310515124;;;;;;;;;
[PD수첩] 무너지는 교권, 아동학대 혐의로 고소당한 선생님들 - MBC뉴스;https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy9zb2NpZXR5L2FydGljbGUvNjQ2MTk3NV8zNjEyNi5odG1s0gFEaHR0cHM6Ly9pbW5ld3MuaW1iYy5jb20vbmV3cy8yMDIzL3NvY2lldHkvYXJ0aWNsZS82NDYxOTc1XzM2MTI3Lmh0bWw?oc=5;2023-03-07 08:00:00;True;https://imnews.imbc.com/news/2023/society/article/6461975_36126.html;;;;;;;;;
[학생인권조례 10년] ② 무너진 교권에 교육 현장은 '아우성' - 연합뉴스;https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L0FLUjIwMjMwMjI4MDk0NjAwMDU10gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9BS1IyMDIzMDIyODA5NDYwMDA1NQ?oc=5;2023-03-02 08:00:00;True;https://www.yna.co.kr/view/AKR20230228094600055;;;;;;;;;
[교육칼럼] 교권 침해와 담임 기피·보직 외면 - 경북일보;https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3Lmt5b25nYnVrLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz0yMTI0MTY20gEA?oc=5;2023-02-14 08:00:00;True;https://www.kyongbuk.co.kr/news/articleView.html?idxno=2124166;;;;;;;;;
추락하는 교권, 날개는 없을까 - 경남신문;https://news.google.com/rss/articles/CBMiOmh0dHA6Ly93d3cua25uZXdzLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcucGhwP2lkeG5vPTEzOTY0NTjSAQA?oc=5;2023-02-07 08:00:00;True;http://www.knnews.co.kr/news/articleView.php?idxno=1396458;;;;;;;;;
[송미나 칼럼] 교권, 교사와 학생의 힘의 균형을 찾아야 한다 - 교육플러스;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgyMjjSAQA?oc=5;2023-01-29 08:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=8228;;;;;;;;;
"윤건영 교육감이 던진 교권확보책… ""학부모는 선생님을 존중합니다"" - 교육플러스";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgxNzHSAQA?oc=5;2023-01-23 08:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=8171;;;;;;;;;
[전재학 칼럼] 교권침해, 더 방치해선 안돼 - 교육플러스;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgxNDDSAQA?oc=5;2023-01-18 08:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=8140;;;;;;;;;
[포켓이슈] 교권 추락의 해결책이 생활기록부? - 연합뉴스;https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L01ZSDIwMjMwMTA0MDEwODAwNzk30gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9NWUgyMDIzMDEwNDAxMDgwMDc5Nw?oc=5;2023-01-06 08:00:00;True;https://www.yna.co.kr/view/MYH20230104010800797;;;;;;;;;
"교육부 교권침해 대응 강화 방안에 교원3단체 반응은?...""보완과 협의 ... - 교육플러스";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTc5NjfSAQA?oc=5;2022-12-28 08:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=7967;;;;;;;;;
[지금, 여기] 교권과 학생 인권은 반대말이 아니다 - 경향신문;https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbS5raGFuLmNvLmtyL2FydGljbGUvMjAyMjEyMTIwMzAwMDY10gE_aHR0cHM6Ly9tLmtoYW4uY28ua3Ivb3Bpbmlvbi9jb2x1bW4vYXJ0aWNsZS8yMDIyMTIxMjAzMDAwNjUvYW1w?oc=5;2022-12-12 08:00:00;True;https://m.khan.co.kr/article/202212120300065;;;;;;;;;
"""교권침해 학생 생기부 기록, 심리치료 등 미이행 시 과태료 300만원 ... - 교육플러스";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmVkcGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTc2NzfSAQA?oc=5;2022-11-30 08:00:00;True;https://www.edpl.co.kr/news/articleView.html?idxno=7677;;;;;;;;;
[무너진 교권 이대로 좋은가?] (상) 실태 : 맞고 욕듣고 신고당하기 일쑤 - 전북일보;https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmpqYW4ua3IvYXJ0aWNsZS8yMDIyMTAxNzU4MDIzONIBLWh0dHBzOi8vd3d3LmpqYW4ua3IvYXJ0aWNsZUFtcC8yMDIyMTAxNzU4MDIzOA?oc=5;2022-10-17 07:00:00;True;https://www.jjan.kr/article/20221017580238;;;;;;;;;
